order_id,date,product_id,product_name,category,units,price_per_unit,revenue,utm_source,utm_medium
ORD-6631,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6632,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6633,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6634,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6635,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6636,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6637,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6638,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6639,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6640,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6641,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6642,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6643,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6644,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6645,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6646,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6647,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6648,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6649,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6650,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6651,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6652,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6653,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6654,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6655,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6656,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6657,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6658,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6659,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6660,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6661,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6662,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6663,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6664,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6665,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6666,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6667,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6668,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6669,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6670,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6671,2023-11-11,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6672,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6673,2023-11-11,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6674,2023-11-11,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6675,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6676,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6677,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6678,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6679,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6680,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6681,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6682,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6683,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6684,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6685,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6686,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6687,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6688,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6689,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6690,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6691,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6692,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6693,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6694,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6695,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6696,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6697,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6698,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6699,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6700,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6701,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6702,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6703,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6704,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6705,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6706,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6707,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6708,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6709,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6710,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6711,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6712,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6713,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6714,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6715,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6716,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6717,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6718,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6719,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6720,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6721,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6722,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6723,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6724,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6725,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6726,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6727,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6728,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6729,2023-11-12,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6730,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6731,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6732,2023-11-12,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6733,2023-11-12,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6734,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6735,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6736,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6737,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6738,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6739,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6740,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6741,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6742,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6743,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6744,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6745,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6746,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6747,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6748,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6749,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6750,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6751,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6752,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6753,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6754,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6755,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6756,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6757,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6758,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6759,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6760,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6761,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6762,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6763,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6764,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6765,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6766,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6767,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6768,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6769,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6770,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6771,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6772,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6773,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6774,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6775,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6776,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6777,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6778,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6779,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6780,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6781,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6782,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6783,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6784,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6785,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6786,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6787,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6788,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6789,2023-11-13,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6790,2023-11-13,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6791,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6792,2023-11-13,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6793,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6794,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6795,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6796,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6797,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6798,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6799,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6800,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6801,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6802,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6803,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6804,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6805,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6806,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6807,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6808,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6809,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6810,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6811,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6812,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6813,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6814,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6815,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6816,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6817,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6818,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6819,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6820,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6821,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6822,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6823,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6824,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6825,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6826,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6827,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6828,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6829,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6830,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6831,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6832,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6833,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6834,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6835,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6836,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6837,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6838,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6839,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6840,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6841,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6842,2023-11-14,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6843,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6844,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6845,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6846,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6847,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6848,2023-11-14,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6849,2023-11-14,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6850,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6851,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6852,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6853,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6854,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6855,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6856,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6857,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6858,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6859,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6860,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6861,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6862,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6863,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6864,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6865,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6866,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6867,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6868,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6869,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6870,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6871,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6872,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6873,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6874,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6875,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6876,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6877,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6878,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6879,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6880,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6881,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6882,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6883,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6884,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6885,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6886,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6887,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6888,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6889,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6890,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6891,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6892,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6893,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6894,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6895,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6896,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6897,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6898,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6899,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6900,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6901,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6902,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6903,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6904,2023-11-15,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6905,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6906,2023-11-15,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6907,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6908,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6909,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6910,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6911,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6912,2023-11-15,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
ORD-6913,2023-11-16,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6914,2023-11-16,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6915,2023-11-16,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6916,2023-11-16,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6917,2023-11-16,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6918,2023-11-16,SMW-01,SmartWatch,Light,2,100.0,200.0,Meta,cpc
ORD-6919,2023-11-16,SMW-01,SmartWatch,Light,3,100.0,300.0,Meta,cpc
ORD-6920,2023-11-16,SMW-01,SmartWatch,Light,1,100.0,100.0,Meta,cpc
